symbol,timestamp,timeframe,open,high,low,close
XAUUSD,2026-02-10T12:00:00+05:00,6H,5046.86,5078.72,4999.02,5019.65
XAUUSD,2026-02-10T18:00:00+05:00,6H,5019.65,5045.51,5004.60,5025.16
XAUUSD,2026-02-11T00:00:00+05:00,6H,5025.16,5060.86,5025.14,5054.35
XAUUSD,2026-02-11T06:00:00+05:00,6H,5054.35,5072.14,5043.54,5062.85
XAUUSD,2026-02-11T12:00:00+05:00,6H,5062.81,5119.13,5018.88,5060.23
XAUUSD,2026-02-11T18:00:00+05:00,6H,5060.23,5099.09,5043.08,5084.18
XAUUSD,2026-02-12T00:00:00+05:00,6H,5084.18,5100.09,5045.07,5056.93
XAUUSD,2026-02-12T06:00:00+05:00,6H,5056.93,5080.81,5047.22,5073.28
XAUUSD,2026-02-12T12:00:00+05:00,6H,5073.28,5083.82,5039.42,5060.68
XAUUSD,2026-02-12T18:00:00+05:00,6H,5060.63,5068.34,4878.71,4921.61
XAUUSD,2026-02-13T00:00:00+05:00,6H,4921.61,4991.43,4886.65,4981.44
XAUUSD,2026-02-13T06:00:00+05:00,6H,4981.43,4997.27,4944.91,4970.36
XAUUSD,2026-02-13T12:00:00+05:00,6H,4970.37,5020.68,4933.76,4976.80
XAUUSD,2026-02-13T18:00:00+05:00,6H,4976.83,5046.13,4975.50,5042.47
XAUUSD,2026-02-16T00:00:00+05:00,6H,5034.28,5043.86,4976.58,4987.57
XAUUSD,2026-02-16T06:00:00+05:00,6H,4987.57,5017.25,4965.56,5013.54
XAUUSD,2026-02-16T12:00:00+05:00,6H,5013.54,5017.28,4968.92,4979.71
XAUUSD,2026-02-16T18:00:00+05:00,6H,4979.71,4997.79,4973.14,4993.26
XAUUSD,2026-02-17T00:00:00+05:00,6H,4995.35,5001.03,4922.95,4956.85
XAUUSD,2026-02-17T06:00:00+05:00,6H,4956.82,4960.38,4859.08,4926.04
XAUUSD,2026-02-17T12:00:00+05:00,6H,4926.04,4944.52,4841.48,4878.55
XAUUSD,2026-02-17T18:00:00+05:00,6H,4878.63,4910.44,4850.16,4877.89
XAUUSD,2026-02-18T00:00:00+05:00,6H,4877.91,4922.26,4853.99,4920.82
XAUUSD,2026-02-18T06:00:00+05:00,6H,4920.82,4942.32,4912.94,4917.45
XAUUSD,2026-02-18T12:00:00+05:00,6H,4917.46,5009.02,4906.40,4997.99
XAUUSD,2026-02-18T18:00:00+05:00,6H,4998.11,5011.10,4972.97,4975.99
XAUUSD,2026-02-19T00:00:00+05:00,6H,4975.99,4988.89,4956.26,4981.66
XAUUSD,2026-02-19T06:00:00+05:00,6H,4981.65,5022.11,4976.97,4995.73
XAUUSD,2026-02-19T12:00:00+05:00,6H,4995.73,5022.24,4963.77,5013.87
XAUUSD,2026-02-19T18:00:00+05:00,6H,5013.87,5014.42,4975.30,4996.42
XAUUSD,2026-02-20T00:00:00+05:00,6H,4996.42,5014.96,4981.58,4988.21
XAUUSD,2026-02-20T06:00:00+05:00,6H,4988.36,5042.68,4986.87,5027.70
XAUUSD,2026-02-20T12:00:00+05:00,6H,5027.70,5064.24,4989.40,5042.77
XAUUSD,2026-02-20T18:00:00+05:00,6H,5042.77,5107.84,5038.87,5107.13
XAUUSD,2026-02-23T00:00:00+05:00,6H,5109.54,5176.81,5102.67,5166.79
XAUUSD,2026-02-23T06:00:00+05:00,6H,5166.79,5168.87,5122.33,5149.56
XAUUSD,2026-02-23T12:00:00+05:00,6H,5149.58,5205.03,5141.43,5196.23
XAUUSD,2026-02-23T18:00:00+05:00,6H,5196.14,5237.96,5175.96,5228.00
XAUUSD,2026-02-24T00:00:00+05:00,6H,5228.00,5249.76,5145.25,5172.01
XAUUSD,2026-02-24T06:00:00+05:00,6H,5172.01,5185.83,5156.42,5171.51
XAUUSD,2026-02-24T12:00:00+05:00,6H,5171.51,5181.47,5094.14,5150.39
XAUUSD,2026-02-24T18:00:00+05:00,6H,5150.39,5173.30,5131.17,5142.82
XAUUSD,2026-02-25T00:00:00+05:00,6H,5142.82,5193.97,5120.04,5182.21
XAUUSD,2026-02-25T06:00:00+05:00,6H,5182.19,5210.76,5172.67,5193.32
XAUUSD,2026-02-25T12:00:00+05:00,6H,5193.32,5202.43,5155.27,5194.89
XAUUSD,2026-02-25T18:00:00+05:00,6H,5194.89,5217.80,5146.34,5163.68
XAUUSD,2026-02-26T00:00:00+05:00,6H,5163.68,5198.32,5155.58,5192.66
XAUUSD,2026-02-26T06:00:00+05:00,6H,5192.66,5205.65,5167.74,5186.47
XAUUSD,2026-02-26T12:00:00+05:00,6H,5186.47,5192.83,5130.65,5185.71
XAUUSD,2026-02-26T18:00:00+05:00,6H,5185.77,5191.03,5160.91,5190.85
XAUUSD,2026-02-27T00:00:00+05:00,6H,5176.31,5199.85,5173.06,5184.06
XAUUSD,2026-02-27T06:00:00+05:00,6H,5184.04,5200.37,5172.24,5175.99
XAUUSD,2026-02-27T12:00:00+05:00,6H,5175.99,5246.51,5168.70,5239.62
XAUUSD,2026-02-27T18:00:00+05:00,6H,5239.62,5281.03,5220.81,5278.77
XAUUSD,2026-03-02T00:00:00+05:00,6H,5363.14,5393.50,5302.81,5366.49
XAUUSD,2026-03-02T06:00:00+05:00,6H,5366.49,5419.26,5340.62,5392.09
XAUUSD,2026-03-02T12:00:00+05:00,6H,5392.18,5416.72,5306.94,5315.85
XAUUSD,2026-03-02T18:00:00+05:00,6H,5315.55,5346.37,5260.77,5321.06
XAUUSD,2026-03-03T00:00:00+05:00,6H,5321.06,5379.88,5321.06,5367.28
XAUUSD,2026-03-03T06:00:00+05:00,6H,5367.30,5375.60,5226.29,5275.08
XAUUSD,2026-03-03T12:00:00+05:00,6H,5275.08,5288.13,4995.97,5095.54
XAUUSD,2026-03-03T18:00:00+05:00,6H,5095.49,5149.04,5065.32,5087.98
XAUUSD,2026-03-04T00:00:00+05:00,6H,5087.98,5191.09,5084.39,5174.44
XAUUSD,2026-03-04T06:00:00+05:00,6H,5174.51,5185.02,5122.39,5182.34
XAUUSD,2026-03-04T12:00:00+05:00,6H,5182.34,5206.14,5131.30,5151.44
XAUUSD,2026-03-04T18:00:00+05:00,6H,5151.46,5162.57,5108.83,5140.02
XAUUSD,2026-03-05T00:00:00+05:00,6H,5140.17,5195.01,5140.17,5180.27
XAUUSD,2026-03-05T06:00:00+05:00,6H,5180.26,5186.67,5120.65,5161.03
XAUUSD,2026-03-05T12:00:00+05:00,6H,5160.96,5171.53,5060.45,5102.56
XAUUSD,2026-03-05T18:00:00+05:00,6H,5102.59,5104.65,5050.88,5081.55
XAUUSD,2026-03-06T00:00:00+05:00,6H,5081.57,5143.94,5066.50,5131.05
XAUUSD,2026-03-06T06:00:00+05:00,6H,5131.05,5136.40,5083.39,5085.80
XAUUSD,2026-03-06T12:00:00+05:00,6H,5085.80,5171.78,5062.82,5141.88
XAUUSD,2026-03-06T18:00:00+05:00,6H,5141.80,5176.07,5126.04,5171.92
XAUUSD,2026-03-09T00:00:00+05:00,6H,5129.95,5135.55,5014.71,5091.49
XAUUSD,2026-03-09T06:00:00+05:00,6H,5091.49,5140.61,5080.94,5105.30
XAUUSD,2026-03-09T12:00:00+05:00,6H,5105.30,5116.12,5061.04,5099.64
XAUUSD,2026-03-09T18:00:00+05:00,6H,5099.74,5148.16,5089.13,5138.19
XAUUSD,2026-03-10T00:00:00+05:00,6H,5153.02,5187.08,5124.65,5157.90
XAUUSD,2026-03-10T06:00:00+05:00,6H,5157.52,5195.15,5154.37,5182.58
XAUUSD,2026-03-10T12:00:00+05:00,6H,5182.59,5238.55,5156.55,5228.62
XAUUSD,2026-03-10T18:00:00+05:00,6H,5228.65,5235.58,5160.75,5191.41
XAUUSD,2026-03-11T00:00:00+05:00,6H,5189.20,5223.29,5186.83,5203.36
XAUUSD,2026-03-11T06:00:00+05:00,6H,5203.36,5210.82,5175.44,5187.78
XAUUSD,2026-03-11T12:00:00+05:00,6H,5187.79,5196.53,5149.28,5166.37
XAUUSD,2026-03-11T18:00:00+05:00,6H,5166.37,5183.58,5154.94,5175.35
XAUUSD,2026-03-12T00:00:00+05:00,6H,5178.97,5183.57,5125.61,5153.20
XAUUSD,2026-03-12T06:00:00+05:00,6H,5153.20,5190.36,5137.19,5188.23
XAUUSD,2026-03-12T12:00:00+05:00,6H,5188.23,5191.70,5109.91,5132.38
XAUUSD,2026-03-12T18:00:00+05:00,6H,5132.38,5138.07,5055.00,5079.21
XAUUSD,2026-03-13T00:00:00+05:00,6H,5077.33,5128.53,5073.02,5115.64
XAUUSD,2026-03-13T06:00:00+05:00,6H,5115.65,5117.92,5061.53,5089.61
XAUUSD,2026-03-13T12:00:00+05:00,6H,5089.61,5121.84,5031.93,5034.73
XAUUSD,2026-03-13T18:00:00+05:00,6H,5034.73,5063.88,5009.66,5018.98
XAUUSD,2026-03-16T00:00:00+05:00,6H,5016.23,5031.05,4967.62,5019.14
XAUUSD,2026-03-16T06:00:00+05:00,6H,5019.14,5036.17,4972.74,4975.36
XAUUSD,2026-03-16T12:00:00+05:00,6H,4975.36,5038.06,4970.11,4987.04
XAUUSD,2026-03-16T18:00:00+05:00,6H,4987.04,5021.61,4974.03,5005.73
XAUUSD,2026-03-17T00:00:00+05:00,6H,5008.08,5033.67,4994.71,5027.53
XAUUSD,2026-03-17T06:00:00+05:00,6H,5027.53,5044.53,5005.34,5010.52
XAUUSD,2026-03-17T12:00:00+05:00,6H,5010.52,5031.46,4973.51,4997.85
XAUUSD,2026-03-17T18:00:00+05:00,6H,4997.85,5009.07,4991.61,5005.87
XAUUSD,2026-03-18T00:00:00+05:00,6H,5005.63,5015.99,4986.04,4991.26
XAUUSD,2026-03-18T06:00:00+05:00,6H,4991.26,5016.30,4977.17,4992.12
XAUUSD,2026-03-18T12:00:00+05:00,6H,4992.12,4992.14,4834.17,4862.51
XAUUSD,2026-03-18T18:00:00+05:00,6H,4862.43,4899.12,4806.64,4817.91
XAUUSD,2026-03-19T00:00:00+05:00,6H,4829.37,4866.95,4805.23,4850.86
XAUUSD,2026-03-19T06:00:00+05:00,6H,4850.86,4853.81,4686.85,4699.01
XAUUSD,2026-03-19T12:00:00+05:00,6H,4699.01,4719.84,4502.57,4596.52
XAUUSD,2026-03-19T18:00:00+05:00,6H,4596.52,4663.38,4574.04,4648.73
XAUUSD,2026-03-20T00:00:00+05:00,6H,4654.32,4735.84,4634.19,4725.64
XAUUSD,2026-03-20T06:00:00+05:00,6H,4725.65,4734.87,4659.88,4667.59
XAUUSD,2026-03-20T12:00:00+05:00,6H,4667.60,4695.44,4540.53,4553.31
XAUUSD,2026-03-20T18:00:00+05:00,6H,4553.37,4613.58,4477.27,4493.01
