symbol	timestamp	timeframe	open	high	low	close
XAUUSD	2026.01.27 06:00	4H	5076.91	5100.74	5057.34	5098.73
XAUUSD	2026.01.27 12:00	4H	5098.55	5098.67	5046.65	5090.96
XAUUSD	2026.01.27 18:00	4H	5090.96	5190.46	5076.37	5178.58
XAUUSD	2026.01.28 00:00	4H	5178.58	5247.63	5157.31	5235.20
XAUUSD	2026.01.28 06:00	4H	5235.20	5311.56	5232.32	5278.22
XAUUSD	2026.01.28 12:00	4H	5278.22	5298.29	5235.23	5278.29
XAUUSD	2026.01.28 18:00	4H	5278.31	5418.95	5268.78	5416.20
XAUUSD	2026.01.29 00:00	4H	5416.20	5598.03	5416.20	5545.80
XAUUSD	2026.01.29 06:00	4H	5545.78	5595.54	5474.48	5514.13
XAUUSD	2026.01.29 12:00	4H	5514.13	5549.76	5098.23	5182.81
XAUUSD	2026.01.29 18:00	4H	5182.81	5426.08	5172.13	5376.32
XAUUSD	2026.01.30 00:00	4H	5376.32	5450.96	5112.34	5196.47
XAUUSD	2026.01.30 06:00	4H	5196.37	5241.39	4941.99	5013.67
XAUUSD	2026.01.30 12:00	4H	5013.62	5145.74	4980.60	5050.61
XAUUSD	2026.01.30 18:00	4H	5050.61	5051.72	4682.18	4894.47
XAUUSD	2026.02.02 00:00	4H	4773.75	4884.64	4584.54	4646.79
XAUUSD	2026.02.02 06:00	4H	4646.79	4731.59	4402.14	4719.58
XAUUSD	2026.02.02 12:00	4H	4719.58	4812.64	4616.96	4620.14
XAUUSD	2026.02.02 18:00	4H	4620.14	4714.14	4596.20	4658.60
XAUUSD	2026.02.03 00:00	4H	4658.60	4856.59	4658.60	4809.22
XAUUSD	2026.02.03 06:00	4H	4809.14	4949.84	4800.80	4916.09
XAUUSD	2026.02.03 12:00	4H	4916.24	4950.99	4883.80	4935.39
XAUUSD	2026.02.03 18:00	4H	4935.38	4993.77	4880.86	4946.26
XAUUSD	2026.02.04 00:00	4H	4946.26	5073.63	4910.22	5070.11
XAUUSD	2026.02.04 06:00	4H	5070.09	5091.94	5043.17	5060.02
XAUUSD	2026.02.04 12:00	4H	5060.02	5064.51	4887.71	4920.56
XAUUSD	2026.02.04 18:00	4H	4920.56	4970.74	4854.54	4965.57
XAUUSD	2026.02.05 00:00	4H	4965.57	5023.80	4788.86	4880.81
XAUUSD	2026.02.05 06:00	4H	4880.81	4943.62	4826.44	4854.96
XAUUSD	2026.02.05 12:00	4H	4854.96	4894.57	4800.53	4817.94
XAUUSD	2026.02.05 18:00	4H	4817.91	4906.91	4759.71	4777.89
XAUUSD	2026.02.06 00:00	4H	4777.89	4846.61	4655.27	4824.31
XAUUSD	2026.02.06 06:00	4H	4824.31	4903.22	4807.36	4866.55
XAUUSD	2026.02.06 12:00	4H	4866.55	4964.92	4851.76	4943.66
XAUUSD	2026.02.06 18:00	4H	4943.66	4971.48	4921.89	4964.88
XAUUSD	2026.02.09 00:00	4H	4986.72	5047.39	4965.15	5016.08
XAUUSD	2026.02.09 06:00	4H	5016.08	5045.72	4997.68	5007.80
XAUUSD	2026.02.09 12:00	4H	5007.80	5060.45	4982.31	5058.90
XAUUSD	2026.02.09 18:00	4H	5058.90	5086.61	5040.86	5058.06
XAUUSD	2026.02.10 00:00	4H	5058.07	5077.03	4987.68	5030.14
XAUUSD	2026.02.10 06:00	4H	5030.09	5063.31	5011.42	5046.86
XAUUSD	2026.02.10 12:00	4H	5046.86	5078.72	4999.02	5019.65
XAUUSD	2026.02.10 18:00	4H	5019.65	5045.51	5004.60	5025.16
XAUUSD	2026.02.11 00:00	4H	5025.16	5060.86	5025.14	5054.35
XAUUSD	2026.02.11 06:00	4H	5054.35	5072.14	5043.54	5062.85
XAUUSD	2026.02.11 12:00	4H	5062.81	5119.13	5018.88	5060.23
XAUUSD	2026.02.11 18:00	4H	5060.23	5099.09	5043.08	5084.18
XAUUSD	2026.02.12 00:00	4H	5084.18	5100.09	5045.07	5056.93
XAUUSD	2026.02.12 06:00	4H	5056.93	5080.81	5047.22	5073.28
XAUUSD	2026.02.12 12:00	4H	5073.28	5083.82	5039.42	5060.68
XAUUSD	2026.02.12 18:00	4H	5060.63	5068.34	4878.71	4921.61
XAUUSD	2026.02.13 00:00	4H	4921.61	4991.43	4886.65	4981.44
XAUUSD	2026.02.13 06:00	4H	4981.43	4997.27	4944.91	4970.36
XAUUSD	2026.02.13 12:00	4H	4970.37	5020.68	4933.76	4976.80
XAUUSD	2026.02.13 18:00	4H	4976.83	5046.13	4975.50	5042.47
XAUUSD	2026.02.16 00:00	4H	5034.28	5043.86	4976.58	4987.57
XAUUSD	2026.02.16 06:00	4H	4987.57	5017.25	4965.56	5013.54
XAUUSD	2026.02.16 12:00	4H	5013.54	5017.28	4968.92	4979.71
XAUUSD	2026.02.16 18:00	4H	4979.71	4997.79	4973.14	4993.26
XAUUSD	2026.02.17 00:00	4H	4995.35	5001.03	4922.95	4956.85
XAUUSD	2026.02.17 06:00	4H	4956.82	4960.38	4859.08	4926.04
XAUUSD	2026.02.17 12:00	4H	4926.04	4944.52	4841.48	4878.55
XAUUSD	2026.02.17 18:00	4H	4878.63	4910.44	4850.16	4877.89
XAUUSD	2026.02.18 00:00	4H	4877.91	4922.26	4853.99	4920.82
XAUUSD	2026.02.18 06:00	4H	4920.82	4942.32	4912.94	4917.45
XAUUSD	2026.02.18 12:00	4H	4917.46	5009.02	4906.40	4997.99
XAUUSD	2026.02.18 18:00	4H	4998.11	5011.10	4972.97	4975.99
XAUUSD	2026.02.19 00:00	4H	4975.99	4988.89	4956.26	4981.66
XAUUSD	2026.02.19 06:00	4H	4981.65	5022.11	4976.97	4995.73
XAUUSD	2026.02.19 12:00	4H	4995.73	5022.24	4963.77	5013.87
XAUUSD	2026.02.19 18:00	4H	5013.87	5014.42	4975.30	4996.42
XAUUSD	2026.02.20 00:00	4H	4996.42	5014.96	4981.58	4988.21
XAUUSD	2026.02.20 06:00	4H	4988.36	5042.68	4986.87	5027.70
XAUUSD	2026.02.20 12:00	4H	5027.70	5064.24	4989.40	5042.77
XAUUSD	2026.02.20 18:00	4H	5042.77	5107.84	5038.87	5107.13
XAUUSD	2026.02.23 00:00	4H	5109.54	5176.81	5102.67	5166.79
XAUUSD	2026.02.23 06:00	4H	5166.79	5168.87	5122.33	5149.56
XAUUSD	2026.02.23 12:00	4H	5149.58	5205.03	5141.43	5196.23
XAUUSD	2026.02.23 18:00	4H	5196.14	5237.96	5175.96	5228.00
XAUUSD	2026.02.24 00:00	4H	5228.00	5249.76	5145.25	5172.01
XAUUSD	2026.02.24 06:00	4H	5172.01	5185.83	5156.42	5171.51
XAUUSD	2026.02.24 12:00	4H	5171.51	5181.47	5094.14	5150.39
XAUUSD	2026.02.24 18:00	4H	5150.39	5173.30	5131.17	5142.82
XAUUSD	2026.02.25 00:00	4H	5142.82	5193.97	5120.04	5182.21
XAUUSD	2026.02.25 06:00	4H	5182.19	5210.76	5172.67	5193.32
XAUUSD	2026.02.25 12:00	4H	5193.32	5202.43	5155.27	5194.89
XAUUSD	2026.02.25 18:00	4H	5194.89	5217.80	5146.34	5163.68
XAUUSD	2026.02.26 00:00	4H	5163.68	5198.32	5155.58	5192.66
XAUUSD	2026.02.26 06:00	4H	5192.66	5205.65	5167.74	5186.47
XAUUSD	2026.02.26 12:00	4H	5186.47	5192.83	5130.65	5185.71
XAUUSD	2026.02.26 18:00	4H	5185.77	5191.03	5160.91	5190.85
XAUUSD	2026.02.27 00:00	4H	5176.31	5199.85	5173.06	5184.06
XAUUSD	2026.02.27 06:00	4H	5184.04	5200.37	5172.24	5175.99
XAUUSD	2026.02.27 12:00	4H	5175.99	5246.51	5168.70	5239.62
XAUUSD	2026.02.27 18:00	4H	5239.62	5281.03	5220.81	5278.77
XAUUSD	2026.03.02 00:00	4H	5363.14	5393.50	5302.81	5366.49
XAUUSD	2026.03.02 06:00	4H	5366.49	5419.26	5340.62	5392.09
XAUUSD	2026.03.02 12:00	4H	5392.18	5416.72	5306.94	5315.85
XAUUSD	2026.03.02 18:00	4H	5315.55	5346.37	5260.77	5321.06
XAUUSD	2026.03.03 00:00	4H	5321.06	5379.88	5321.06	5367.28
XAUUSD	2026.03.03 06:00	4H	5367.30	5375.60	5226.29	5275.08
XAUUSD	2026.03.03 12:00	4H	5275.08	5288.13	4995.97	5095.54
XAUUSD	2026.03.03 18:00	4H	5095.49	5149.04	5065.32	5087.98
XAUUSD	2026.03.04 00:00	4H	5087.98	5191.09	5084.39	5174.44
XAUUSD	2026.03.04 06:00	4H	5174.51	5185.02	5122.39	5182.34
XAUUSD	2026.03.04 12:00	4H	5182.34	5206.14	5131.30	5151.44
XAUUSD	2026.03.04 18:00	4H	5151.46	5162.57	5108.83	5140.02
XAUUSD	2026.03.05 00:00	4H	5140.17	5195.01	5140.17	5180.27
XAUUSD	2026.03.05 06:00	4H	5180.26	5186.67	5120.65	5161.03
XAUUSD	2026.03.05 12:00	4H	5160.96	5171.53	5060.45	5102.56
XAUUSD	2026.03.05 18:00	4H	5102.59	5104.65	5050.88	5081.55
XAUUSD	2026.03.06 00:00	4H	5081.57	5143.94	5066.50	5131.05
XAUUSD	2026.03.06 06:00	4H	5131.05	5136.40	5083.39	5085.80
XAUUSD	2026.03.06 12:00	4H	5085.80	5171.78	5062.82	5141.88
XAUUSD	2026.03.06 18:00	4H	5141.80	5176.07	5126.04	5171.92
XAUUSD	2026.03.09 00:00	4H	5129.95	5135.55	5014.71	5091.49
XAUUSD	2026.03.09 06:00	4H	5091.49	5140.61	5080.94	5105.30
XAUUSD	2026.03.09 12:00	4H	5105.30	5116.12	5061.04	5099.64
XAUUSD	2026.03.09 18:00	4H	5099.74	5148.16	5089.13	5138.19
XAUUSD	2026.03.10 00:00	4H	5153.02	5187.08	5124.65	5157.90
XAUUSD	2026.03.10 06:00	4H	5157.52	5195.15	5154.37	5182.58
XAUUSD	2026.03.10 12:00	4H	5182.59	5238.55	5156.55	5228.62
XAUUSD	2026.03.10 18:00	4H	5228.65	5235.58	5160.75	5191.41
XAUUSD	2026.03.11 00:00	4H	5189.20	5223.29	5186.83	5203.36
XAUUSD	2026.03.11 06:00	4H	5203.36	5210.82	5175.44	5187.78
XAUUSD	2026.03.11 12:00	4H	5187.79	5196.53	5149.28	5166.37
XAUUSD	2026.03.11 18:00	4H	5166.37	5183.58	5154.94	5175.35
XAUUSD	2026.03.12 00:00	4H	5178.97	5183.57	5125.61	5153.20
XAUUSD	2026.03.12 06:00	4H	5153.20	5190.36	5137.19	5188.23
XAUUSD	2026.03.12 12:00	4H	5188.23	5191.70	5109.91	5132.38
XAUUSD	2026.03.12 18:00	4H	5132.38	5138.07	5055.00	5079.21
XAUUSD	2026.03.13 00:00	4H	5077.33	5128.53	5073.02	5115.64
XAUUSD	2026.03.13 06:00	4H	5115.65	5117.92	5061.53	5089.61
XAUUSD	2026.03.13 12:00	4H	5089.61	5121.84	5031.93	5034.73
XAUUSD	2026.03.13 18:00	4H	5034.73	5063.88	5009.66	5018.98
XAUUSD	2026.03.16 00:00	4H	5016.23	5031.05	4967.62	5019.14
XAUUSD	2026.03.16 06:00	4H	5019.14	5036.17	4972.74	4975.36
XAUUSD	2026.03.16 12:00	4H	4975.36	5038.06	4970.11	4987.04
XAUUSD	2026.03.16 18:00	4H	4987.04	5021.61	4974.03	5005.73
XAUUSD	2026.03.17 00:00	4H	5008.08	5033.67	4994.71	5027.53
XAUUSD	2026.03.17 06:00	4H	5027.53	5044.53	5005.34	5010.52
XAUUSD	2026.03.17 12:00	4H	5010.52	5031.46	4973.51	4997.85
XAUUSD	2026.03.17 18:00	4H	4997.85	5009.07	4991.61	5005.87
XAUUSD	2026.03.18 00:00	4H	5005.63	5015.99	4986.04	4991.26
XAUUSD	2026.03.18 06:00	4H	4991.26	5016.30	4977.17	4992.12
XAUUSD	2026.03.18 12:00	4H	4992.12	4992.14	4834.17	4862.51
XAUUSD	2026.03.18 18:00	4H	4862.43	4899.12	4806.64	4817.91
XAUUSD	2026.03.19 00:00	4H	4829.37	4866.95	4805.23	4850.86
XAUUSD	2026.03.19 06:00	4H	4850.86	4853.81	4686.85	4699.01
XAUUSD	2026.03.19 12:00	4H	4699.01	4719.84	4502.57	4596.52
XAUUSD	2026.03.19 18:00	4H	4596.52	4663.38	4574.04	4648.73
XAUUSD	2026.03.20 00:00	4H	4654.32	4735.84	4634.19	4725.64
XAUUSD	2026.03.20 06:00	4H	4725.65	4734.87	4659.88	4667.59
XAUUSD	2026.03.20 12:00	4H	4667.60	4695.44	4540.53	4553.31
XAUUSD	2026.03.20 18:00	4H	4553.37	4613.58	4477.27	4493.01
